,id,name,author,title,description,url,urlToImage,publishedAt,content
77,,Canaltech.com.br,Danielle Cassita,Novos dados da missão Gaia revelam detalhes de quase 2 bilhões de estrelas,"O mais novo catálogo de dados da missão Gaia, da Agência Espacial Europeia (ESA), revela novos detalhes sobre quase dois bilhões de estrelas na Via Láctea, trazendo também novas informações sobre a composição, temperatura, idade e massa delas, entre outras. O…",https://canaltech.com.br/espaco/novos-dados-da-missao-gaia-revelam-detalhes-de-quase-2-bilhoes-de-estrelas-218600/,https://t.ctcdn.com.br/caj5awFErPXT24gdUS-WyhrSR0o=/1400x788/smart/i391154.jpeg,2022-06-13T08:00:00Z,"O mais novo catálogo de dados da missão Gaia, da Agência Espacial Europeia (ESA), revela novos detalhes sobre quase dois bilhões de estrelas na Via Láctea, trazendo também novas informações sobre a c… [+2924 chars]"
78,,Canaltech.com.br,Arthur Capella,Infraestrutura como código: qual a sua importância na segurança de uma empresa?,"Um termo que começou a emergir nos últimos tempos no mundo da segurança cibernética é a chamada “infraestrutura como código” ou, do inglês, Infrastructure as a Code (IaC). Mas o que significa IaC e qual a importância disto para os líderes e tomadores de decis…",https://canaltech.com.br/infra/infraestrutura-como-codigo-qual-a-sua-importancia-na-seguranca-de-uma-empresa/,https://t.ctcdn.com.br/gVRls929pjbFGDAYdaPp2d2Ek20=/1400x788/smart/i575082.jpeg,2022-06-21T13:00:00Z,"Um termo que começou a emergir nos últimos tempos no mundo da segurança cibernética é a chamada infraestrutura como código ou, do inglês, Infrastructure as a Code (IaC). Mas o que significa IaC e qua… [+3199 chars]"
79,,Canaltech.com.br,Alveni Lisboa,Órgão regulador dos EUA pede banimento do TikTok das lojas de Android e iPhone,"O comissário da republicano Brendan Carr, da FCC (órgão dos EUA similar à Anatel) pediu a Apple e Google para excluir o TikTok das lojas de aplicativos do iOS e Android. Segundo Carr, a mídia social seria um ""lobo em pele de cordeiro"" ao coletar dados confide…",https://canaltech.com.br/redes-sociais/orgao-regulador-dos-eua-pede-banimento-do-tiktok-das-lojas-de-android-e-iphone-219844/,https://t.ctcdn.com.br/w-yGswaVWOCKm6l81-ay3gtgiag=/1400x788/smart/i607243.jpeg,2022-06-29T15:32:42Z,"O comissário da republicano Brendan Carr, da FCC (órgão dos EUA similar à Anatel) pediu a Apple e Google para excluir o TikTok das lojas de aplicativos do iOS e Android. Segundo Carr, a mídia social … [+3350 chars]"
80,,Canaltech.com.br,Munique Shih,Berberina: composto derivado de planta pode ajudar na cura do câncer de pulmão,"Uma pesquisa recente mostrou que a berberina pode ajudar no tratamento contra o câncer de pulmão, na redução da inflamação das vias aéreas e dos danos das células pulmonares causados por produtos químicos na fumaça de cigarros. Ela é um composto natural deriv…",https://canaltech.com.br/ciencia/berberina-composto-derivado-de-planta-pode-ajudar-na-cura-do-cancer-de-pulmao-218217/,https://t.ctcdn.com.br/YfcEamncIyAN0sUe8zMttUXEbkI=/1200x675/smart/i600078.jpeg,2022-06-07T18:32:07Z,"Uma pesquisa recente mostrou que a berberina pode ajudar no tratamento contra o câncer de pulmão, na redução da inflamação das vias aéreas e dos danos das células pulmonares causados por produtos quí… [+3467 chars]"
81,,Canaltech.com.br,Lupa Charleaux,Samsung troca líder da divisão de semicondutores após perda de clientes,"A divisão de semicondutores da Samsung vem enfrentando vários problemas na produção dos chipsets premium de 4 nanômetros, o que resultou na perda de grandes clientes, como a Qualcomm. Essa questão forçou uma dança das cadeiras na empresa sul-coreana, incluind…",https://canaltech.com.br/hardware/samsung-troca-lider-da-divisao-de-semicondutores-apos-perda-de-clientes-218070/,https://t.ctcdn.com.br/nug_R0xqbDSphIFeFrWreiy6ATs=/1400x788/smart/i577107.jpeg,2022-06-07T11:15:00Z,"A divisão de semicondutores da Samsung vem enfrentando vários problemas na produção dos chipsets premium de 4 nanômetros, o que resultou na perda de grandes clientes, como a Qualcomm. Essa questão fo… [+3218 chars]"
82,,Canaltech.com.br,Augusto Dala Costa,Estudo brasileiro descobre como o vírus da covid-19 usa células para se replicar,"Uma equipe de pesquisadores da Universidade Estadual de Campinas (Unicamp) e Universidade de São Paulo (USP) conseguiu descrever a interação de uma proteína humana com uma proteína do SARS-CoV-2, revelando uma das maneiras pela qual o vírus ""recruta"" as célul…",https://canaltech.com.br/saude/estudo-brasileiro-descobre-como-o-virus-da-covid-19-usa-celulas-para-se-replicar-219740/,https://t.ctcdn.com.br/eWcU9k6x52XHQ_8HgpIdZ_ve-cM=/1400x788/smart/i577019.jpeg,2022-06-28T15:10:00Z,"Uma equipe de pesquisadores da Universidade Estadual de Campinas (Unicamp) e Universidade de São Paulo (USP) conseguiu descrever a interação de uma proteína humana com uma proteína do SARS-CoV-2, rev… [+3102 chars]"
83,,Canaltech.com.br,Renan da Silva Dores,AMD Instinct MI300 será primeira APU para servidores do mundo,"Concluindo sua série de anúncios feitos em conferência realizada a investidores nesta quinta (9), a AMD oficializou a Instinct MI300, primeira APU para servidores do mundo. A novidade mescla chiplets de CPU e GPU em um único pacote com acesso a memórias HBM u…",https://canaltech.com.br/hardware/amd-instinct-mi300-sera-primeira-apu-para-servidores-do-mundo-218561/,https://t.ctcdn.com.br/HQ8iQb-Q98Keto0xxUWM1DcNzjE=/1360x765/smart/i471338.jpeg,2022-06-10T18:25:00Z,"Concluindo sua série de anúncios feitos em conferência realizada a investidores nesta quinta (9), a AMD oficializou a Instinct MI300, primeira APU para servidores do mundo. A novidade mescla chiplets… [+5426 chars]"
84,,Pontospravoar.com,Pontos pra Voar,Santander confirma que a parceria com o Dragon Pass continua,"Após inúmeros boatos nas redes sociais sobre um possível encerramento precoce da parceria do Santander com o Dragon Pass, por meio da plataforma Visa Airport Companion, nós fomos atrás da informação e o banco nos confirmou que a parceira continua vigente. Por…",https://pontospravoar.com/santander-confirma-que-a-parceria-com-o-dragon-pass-continua/,https://pontospravoar.com/wp-content/uploads/2022/03/PHOTO-2021-10-29-13-09-15-696x522-1.jpg,2022-06-13T16:30:41Z,"Após inúmeros boatos nas redes sociais sobre um possível encerramento precoce da parceria do Santander com o Dragon Pass, por meio da plataforma Visa Airport Companion, nós fomos atrás da informação … [+2666 chars]"
85,,Pontospravoar.com,Pontos pra Voar,Novidades sobre o Priority Pass dos cartões Elo do Banco do Brasil e do Bradesco,"No último sábado nós publicamos a ótima notícia de que os cartões de crédito Elo trocarão os acessos às salas Vip do programa LoungeKey pelo programa Priority Pass. Agora já temos a confirmação da troca pelo Banco do Brasil e pelo Bradesco, que acontecerá a p…",https://pontospravoar.com/novidades-priority-pass-elo-bb-bradesco/,https://pontospravoar.com/wp-content/uploads/2022/06/Priority-Pass-BT-Plus-916x579-1.jpg,2022-06-28T11:15:43Z,No último sábado nós publicamos a ótima notícia de que os cartões de crédito Elo trocarão os acessos às salas Vip do programa LoungeKey pelo programa Priority Pass. Agora já temos a confirmação da tr… [+3218 chars]
86,,Uxdesign.cc,Karoline Rodrigues,Talvez você seja o único UX Writer da empresa. E tá tudo bem.,"Quando estava prestes a conseguir a minha primeira vaga como UX Writer (official com dois F), era que eu seria a única UX Writer da empresa… E seria por um tempo. Comecei a migrar para a área fazendo…",https://brasil.uxdesign.cc/talvez-voc%C3%AA-seja-o-%C3%BAnico-ux-writer-da-empresa-e-t%C3%A1-tudo-bem-20f7e80015df,https://miro.medium.com/max/1200/0*uQmFiCeS3KEz-J6i,2022-06-16T09:14:49Z,"Talvez você seja o único UX Writer da empresa, e tá tudo bem
Photo by Ellen Qin on Unsplash
O que eu não esperava
Quando estava prestes a conseguir a minha primeira vaga como UX Writer (official c… [+6293 chars]"
87,,Observador.pt,Agência Lusa,Plano moderniza postos de fronteira de Moçambique com a Tanzânia,O Serviço Nacional de Migração moçambicano pretende requalificar fronteiras com a Tanzânia. A região encontra-se sob conflito armado e a porosidade dos postos facilita a entrada de rebeldes.,https://observador.pt/2022/06/24/plano-moderniza-postos-de-fronteira-de-mocambique-com-a-tanzania/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1122%3Anowe%3A0%3A174%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F02%2F09094233%2F28481934.jpeg,2022-06-24T20:27:47Z,"O Serviço Nacional de Migração moçambicano pretende requalificar até final do ano quatro postos de fronteira com a Tanzânia, em Cabo Delgado, região sob conflito armado no norte do país, disse à Lusa… [+2472 chars]"
88,,Observador.pt,Agência Lusa,Associações de Macau alertam para ‘máfia da migração’ de trabalhadores domésticos,"A União de Trabalhadores Migrantes da Indonésia informou que as falsas promessas de emprego ""começaram a crescer assim que o governo de Macau anunciou a abertura para as empregadas domésticas"".",https://observador.pt/2022/06/02/associacoes-de-macau-alertam-para-mafia-da-migracao-de-trabalhadores-domesticos/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2560%3A1441%3Anowe%3A0%3A204%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2020%2F01%2F21043212%2F27907454-scaled.jpg,2022-06-02T11:49:59Z,"Associações de migrantes em Macau alertaram esta quinta-feira para as falsas promessas de emprego da ‘máfia da imigração’, que cresceram assim que foi anunciada a abertura das fronteiras do territóri… [+2916 chars]"
89,,Observador.pt,Agência Lusa,Detidos funcionários da Migração suspeitos de facilitar entrada de estrangeiros em Moçambique,"Cinco funcionários são suspeitos de auxiliar a entrada de estrangeiros no país, que procuravam recrutar membros para o tráfico de drogas que financia terroristas na província de Cabo Delgado.",https://observador.pt/2022/06/24/detidos-funcionarios-da-migracao-suspeitos-de-facilitar-entrada-de-estrangeiros-em-mocambique/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A188%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F24145856%2F28482029.jpeg,2022-06-24T17:10:18Z,"Cinco funcionários dos serviços de migração de Moçambique foram detidos, suspeitos de facilitarem a entrada de estrangeiros que procuravam recrutar membros para o tráfico de drogas que financia terro… [+2213 chars]"
90,,Observador.pt,Agência Lusa,Justiça moçambicana pronuncia 48 arguidos num caso de emissão de vistos falsos,"Em causa estão crimes de corrupção passiva para ato ou omissão ilícita, corrupção ativa e violação de segredo profissional de acusados de envolvimento na emissão de vistos falsos em consulados.",https://observador.pt/2022/06/29/justica-mocambicana-pronuncia-48-arguidos-num-caso-de-emissao-de-vistos-falsos/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1125%3Anowe%3A0%3A115%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2017%2F12%2F06084007%2F23177361.jpg,2022-06-29T17:48:45Z,"O Tribunal Judicial da Cidade de Maputo decidiu levar a julgamento 48 pessoas acusadas de envolvimento na emissão de vistos falsos, a partir de consulados moçambicanos na África do Sul, escreve esta … [+1962 chars]"
91,,Observador.pt,Agência Lusa,Lituânia alvo de ciberataques atribuídos a “hakers” russos,"""Hackers"" russos atacam sites governamentais e privados da Lituânia. Após as restrições que o país báltico impôs no transito ferroviário, os ataques surgiram como uma ""ameaça"" da ofensiva russa.",https://observador.pt/2022/06/27/lituania-alvo-de-ciberataques-atribuidos-a-hakers-russos/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1126%3Anowe%3A0%3A33%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2017%2F06%2F28100805%2F22590009.jpg,2022-06-27T18:30:54Z,"A Lituânia foi esta segunda-feira alvo de ciberataques contra sites governamentais, incluindo o do Ministério dos Negócios Estrangeiros, e privados, que a imprensa disse terem sido reivindicados por … [+1191 chars]"
92,,Observador.pt,Agência Lusa,Amnistia pede responsabilização das “violações de direitos” cometidas em Melilla,"A Amnistia Internacional pede que avancem com as investigações sobre os acontecimentos em Melilla e exige o fim das ""expulsões sumárias"", assim como a proteção daqueles que fogem à guerra.",https://observador.pt/2022/06/29/amnistia-pede-responsabilizacao-das-violacoes-de-direitos-cometidas-em-melilla/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A104%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F29172646%2F38836760.jpg,2022-06-29T20:14:49Z,"A Amnistia Internacional pediu ao presidente espanhol, Pedro Sánchez, e às autoridades marroquinas que avancem com investigações independentes para “apurar as responsabilidades” das “violações de dir… [+3137 chars]"
93,,Observador.pt,Agência Lusa,Militares da GNR patrulham diariamente costa da Sardenha para salvar migrantes,"Os militares da GNR, que patrulham a costa da Sardenha, têm como principal missão a busca e salvamento de migrantes que chegam da Argélia e Tunísia. A missão termina a 13 de julho.",https://observador.pt/2022/06/30/militares-da-gnr-patrulham-diariamente-costa-da-sardenha-para-salvar-migrantes/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A104%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F29202933%2F38862923.jpg,2022-06-29T23:27:40Z,"Os militares da GNR que desde março patrulhamento diariamente a costa da Sardenha têm como principal missão a busca e salvamento de migrantes que chegam da Argélia e Tunísia, em embarcações “muito fr… [+3480 chars]"
94,,Observador.pt,Agência Lusa,"Grécia cria “atmosfera de medo” para candidatos a asilo e ONG, diz ONU","A política migratória do governo grego, acusa a ONU, criou uma ""atmosfera de medo"" para os candidatos a asilo e as organizações não governamentais de defesa dos direitos humanos.",https://observador.pt/2022/06/23/grecia-cria-atmosfera-de-medo-para-candidatos-a-asilo-e-ong-diz-onu/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1126%3Anowe%3A0%3A0%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F22213243%2F34933778.jpg,2022-06-23T00:13:10Z,"A política migratória do governo grego, centrada na segurança, criou uma “atmosfera de medo” para os candidatos a asilo e as organizações não governamentais (ONG) de defesa dos direitos humanos, acus… [+1687 chars]"
95,,Observador.pt,Agência Lusa,Guerra provoca novo máximo de quase 83 mil pedidos de asilo na UE,"O aumento deve-se ao pico de pedidos de asilo por parte dos ucranianos, 30 vezes mais do que os registados antes da guerra. Dispararam também os pedidos de pessoas de países que integraram a ex-URSS.",https://observador.pt/2022/06/01/guerra-provoca-novo-maximo-de-quase-83-mil-pedidos-de-asilo-na-ue/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A104%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F01122500%2F36465369.jpg,2022-06-01T13:33:21Z,"A invasão da Ucrânia pela Rússia provocou novo máximo de quase 83 mil pedidos de asilo na UE+ (inclui a Noruega e a Suíça), divulgou esta quarta-feira a Agência da União Europeia para o Asilo (EUAA).… [+1538 chars]"
96,,Observador.pt,Agência Lusa,Texas cria mais postos de controlo de pesados depois da morte de 53 migrantes em atrelado,O governador do Estado norte-americano do Texas ordenou a criação de mais pontos de controlo de pesados. O anúncio surge depois de 53 pessoas terem morrido num atrelado de um camião.,https://observador.pt/2022/06/30/texas-cria-mais-postos-de-controlo-de-pesados-depois-da-morte-de-53-migrantes-em-atrelado/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A105%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F30041525%2F38640741.jpg,2022-06-30T10:35:52Z,"O governador do Estado norte-americano do Texas ordenou o estabelecimento de mais pontos de controlo de pesados, depois de 53 pessoas terem morrido num atrelado de um camião em San Antonio, na segund… [+1920 chars]"
97,,Observador.pt,Agência Lusa,Biden pede na Cimeira das Américas pacto para conter imigração ilegal,"O Presidente dos EUA, Joe Biden, defendeu na Cimeira das Américas pacto para conter imigração ilegal, bem como a inclusão de ""medidas contundentes contra traficantes que se aproveitam das pessoas"".",https://observador.pt/2022/06/09/biden-pede-na-cimeira-das-americas-pacto-para-conter-imigracao-ilegal/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A104%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F06%2F09035234%2F38723645.jpg,2022-06-09T06:52:29Z,"O Presidente dos Estados Unidos, Joe Biden, apelou, na abertura da IX Cimeira das Américas, a um pacto migratório regional para controlar a atual vaga de imigração ilegal.
A imigração segura e orden… [+2441 chars]"
98,,Observador.pt,Agência Lusa,Câmara de Serpa questiona MAI sobre continuidade do Contrato Local de Segurança,"A Câmara Municipal de Serpa questionou o Ministério da Administração Interna sobre a continuidade do Contrato Local de Segurança no concelho, após o Governo ter deixado de comparecer às reuniões.",https://observador.pt/2022/06/09/camara-de-serpa-questiona-mai-sobre-continuidade-do-contrato-local-de-seguranca/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1126%3Anowe%3A0%3A96%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2019%2F03%2F19143612%2F23099972.jpg,2022-06-09T16:25:34Z,"A Câmara Municipal de Serpa questionou o Ministério da Administração Interna sobre a continuidade do Contrato Local de Segurança (CLS) no concelho, após o Governo ter deixado de comparecer às reuniõe… [+3022 chars]"
99,,Observador.pt,Rita Pereira Carvalho,"O regresso de quem fugiu da guerra: “Por melhor que seja outro país, nada substitui a nossa casa”",O fluxo migratório começa a mudar. Milhares de ucranianos que fugiram da guerra estão agora a regressar às suas cidades. Querem voltar ao trabalho e reencontrar familiares que ficaram.,https://observador.pt/especiais/o-regresso-de-quem-fugiu-da-guerra-por-melhor-que-seja-outro-pais-nada-substitui-a-nossa-casa/,https://wm.observador.pt/wm/obs/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A3000%3A1689%3Anowe%3A0%3A244%2Fq%3A85%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2022%2F03%2F24211654%2Fimg-9966.jpeg,2022-06-03T13:37:03Z,"Tem acesso livre a todos os artigos do Observador por ser nosso assinante.
Dasha demorou cinco dias para percorrer mais de quatro mil quilómetros a distância entre a Ucrânia, o país onde nasceu, e P… [+2866 chars]"
